post_id,source_orientation,source,post_type,rating,share_count,viral
554307944772718,right,Eagle Rising,link,mostly true,284,1
554325304770982,right,Eagle Rising,link,no factual content,650,1
554342468102599,right,Eagle Rising,link,mixture of true and false,3,0
554360488100797,right,Eagle Rising,link,mostly true,23,0
554371828099663,right,Eagle Rising,link,mostly true,50,0
554402708096575,right,Eagle Rising,link,mostly true,64,0
554416098095236,right,Eagle Rising,link,mixture of true and false,126,1
554127778124068,right,Eagle Rising,photo,no factual content,1209,1
554502851419894,right,Eagle Rising,link,no factual content,50,0
554502974753215,right,Eagle Rising,link,mostly false,22,0
554503008086545,right,Eagle Rising,link,no factual content,32,0
554503064753206,right,Eagle Rising,link,mostly true,2,0
554504311419748,right,Eagle Rising,link,mostly false,264,1
554504451419734,right,Eagle Rising,link,no factual content,4,0
554504534753059,right,Eagle Rising,link,mostly false,1456,1
554504641419715,right,Eagle Rising,link,mostly true,14,0
554504701419709,right,Eagle Rising,link,mostly true,12,0
554504831419696,right,Eagle Rising,link,mostly true,108,1
554505034753009,right,Eagle Rising,link,mixture of true and false,1340,1
554505101419669,right,Eagle Rising,link,mostly true,76,0
554505178086328,right,Eagle Rising,link,mixture of true and false,308,1
554505344752978,right,Eagle Rising,link,mostly true,14,0
554509488085897,right,Eagle Rising,link,mixture of true and false,474,1
554509564752556,right,Eagle Rising,link,mostly true,2,0
554510084752504,right,Eagle Rising,photo,no factual content,836,1
554510241419155,right,Eagle Rising,photo,no factual content,1403,1
554510431419136,right,Eagle Rising,photo,no factual content,402,1
554510524752460,right,Eagle Rising,link,mostly true,213,1
554510678085778,right,Eagle Rising,link,mostly true,12,0
554510764752436,right,Eagle Rising,link,mostly true,2057,1
554510794752433,right,Eagle Rising,link,mostly true,175,1
554510844752428,right,Eagle Rising,link,mostly true,19,0
554510938085752,right,Eagle Rising,link,mixture of true and false,11,0
554597891410390,right,Eagle Rising,link,mostly true,15,0
554612978075548,right,Eagle Rising,link,mostly true,100,0
554629948073851,right,Eagle Rising,link,mostly true,76,0
554657358071110,right,Eagle Rising,link,mostly false,380,1
554677078069138,right,Eagle Rising,link,mostly true,225,1
554690588067787,right,Eagle Rising,link,no factual content,49,0
554703414733171,right,Eagle Rising,link,mostly true,14,0
554716558065190,right,Eagle Rising,link,mostly true,100,0
554737894729723,right,Eagle Rising,link,mixture of true and false,1340,1
554769691393210,right,Eagle Rising,link,mostly true,16,0
554779854725527,right,Eagle Rising,link,mixture of true and false,14,0
1245655948829853,right,Freedom Daily,link,mostly true,1511,1
1245657488829699,right,Freedom Daily,link,mostly false,572,1
1245659788829469,right,Freedom Daily,link,mostly true,65,0
1245660842162697,right,Freedom Daily,link,mostly true,947,1
1245661855495929,right,Freedom Daily,link,mixture of true and false,2965,1
1246091905452924,right,Freedom Daily,link,mostly false,13305,1
1246147322114049,right,Freedom Daily,link,mostly true,728,1
1246187652110016,right,Freedom Daily,link,no factual content,3442,1
1246192692109512,right,Freedom Daily,link,mostly true,3700,1
1246206985441416,right,Freedom Daily,link,mostly true,1860,1
1246207405441374,right,Freedom Daily,link,mostly false,4595,1
1246207908774657,right,Freedom Daily,link,mostly true,1203,1
1246209585441156,right,Freedom Daily,link,mostly true,246,1
1246242658771182,right,Freedom Daily,link,mixture of true and false,95,0
1246441708751277,right,Freedom Daily,link,mostly true,197,1
1246448645417250,right,Freedom Daily,link,mostly true,734,1
1246475268747921,right,Freedom Daily,link,mostly false,54,0
1246491382079643,right,Freedom Daily,link,mixture of true and false,82,0
1246565388738909,right,Freedom Daily,link,mixture of true and false,981,1
1246567002072081,right,Freedom Daily,link,mostly true,1747,1
1246595435402571,right,Freedom Daily,link,mixture of true and false,51,0
1246596238735824,right,Freedom Daily,link,mixture of true and false,130,1
1246873882041393,right,Freedom Daily,link,mixture of true and false,71,0
1246874788707969,right,Freedom Daily,link,mostly true,2382,1
1246876025374512,right,Freedom Daily,link,mostly true,106,1
1246879138707534,right,Freedom Daily,link,mostly true,1279,1
1246879678707480,right,Freedom Daily,link,mostly false,3697,1
1247110935351021,right,Freedom Daily,link,mostly false,18054,1
1247112968684151,right,Freedom Daily,link,mixture of true and false,334,1
1247115938683854,right,Freedom Daily,link,mostly true,182,1
1247208265341288,right,Freedom Daily,link,mostly true,104,1
1247315645330550,right,Freedom Daily,link,mostly false,2889,1
1247384335323681,right,Freedom Daily,link,mixture of true and false,6053,1
1247438335318281,right,Freedom Daily,link,mostly true,1791,1
1247476645314450,right,Freedom Daily,link,mixture of true and false,32,0
1247473121981469,right,Freedom Daily,link,mixture of true and false,137,1
1247478311980950,right,Freedom Daily,link,mostly true,3304,1
1247479088647539,right,Freedom Daily,link,mostly false,1474,1
1247794678615980,right,Freedom Daily,link,mostly true,319,1
1247833948612053,right,Freedom Daily,link,mostly false,192,1
1247930188602429,right,Freedom Daily,link,mostly true,1048,1
1248049121923869,right,Freedom Daily,link,mixture of true and false,1346,1
1248049411923840,right,Freedom Daily,link,mostly false,1581,1
1248070595255055,right,Freedom Daily,link,mostly true,4058,1
1248101115252003,right,Freedom Daily,link,mostly true,130,1
1248135508581897,right,Freedom Daily,link,mostly true,5138,1
1248162231912558,right,Freedom Daily,link,mostly true,502,1
1248204025241712,right,Freedom Daily,link,mostly true,7234,1
1248211258574322,right,Freedom Daily,link,mostly false,143,1
1248221448573303,right,Freedom Daily,link,mostly false,2492,1
1248260195236095,right,Freedom Daily,link,mixture of true and false,6271,1
1248280588567389,right,Freedom Daily,link,mostly true,93,0
1248224501906331,right,Freedom Daily,link,mostly true,1121,1
1248227058572742,right,Freedom Daily,link,mostly false,2590,1
1248227375239377,right,Freedom Daily,link,mostly false,317,1
1248228565239258,right,Freedom Daily,link,mostly true,20,0
1248640028531445,right,Freedom Daily,link,mixture of true and false,1760,1
1248719248523523,right,Freedom Daily,link,mostly false,1372,1
1248839651844816,right,Freedom Daily,link,mostly false,1147,1
1248900275172087,right,Freedom Daily,link,mostly true,304,1
1248905528504895,right,Freedom Daily,link,mostly true,876,1
1248957208499727,right,Freedom Daily,link,mixture of true and false,1136,1
1248987098496738,right,Freedom Daily,link,mixture of true and false,215,1
1249041701824611,right,Freedom Daily,link,mixture of true and false,5817,1
1249057001823081,right,Freedom Daily,link,mixture of true and false,349,1
1249061858489262,right,Freedom Daily,link,mixture of true and false,151,1
1249121558483292,right,Freedom Daily,link,mostly false,1670,1
1249022148493233,right,Freedom Daily,link,mostly true,54,0
1249062208489227,right,Freedom Daily,link,mostly true,209,1
1249122865149828,right,Freedom Daily,text,mixture of true and false,3,0
1249124161816365,right,Freedom Daily,link,mostly false,3925,1
1249131348482313,right,Freedom Daily,link,mostly true,120,1
1249132111815570,right,Freedom Daily,link,mostly false,1175,1
1249132908482157,right,Freedom Daily,link,no factual content,29,0
1249133618482086,right,Freedom Daily,link,mixture of true and false,295,1
1249432448452203,right,Freedom Daily,link,mostly true,31,0
1249777878417660,right,Freedom Daily,link,mostly false,6535,1
1249886585073456,right,Freedom Daily,link,mostly false,14024,1
1249951931733588,right,Freedom Daily,link,mostly true,258,1
1249978638397584,right,Freedom Daily,link,mostly true,40316,1
1249981928397255,right,Freedom Daily,link,mostly true,2667,1
1250009591727822,right,Freedom Daily,link,mostly true,215,1
1251852554876859,right,Freedom Daily,link,mostly true,60,0
1251854891543292,right,Freedom Daily,link,mostly true,1441,1
1251856134876501,right,Freedom Daily,link,mostly true,922,1
1252400874822027,right,Freedom Daily,link,mostly true,1949,1
1252425721486209,right,Freedom Daily,link,mostly true,528,1
1252426128152835,right,Freedom Daily,link,mostly false,1665,1
1252426544819460,right,Freedom Daily,link,mostly true,3559,1
1252607684801346,right,Freedom Daily,link,mixture of true and false,2403,1
1252637398131708,right,Freedom Daily,link,mostly true,11994,1
1252638934798221,right,Freedom Daily,link,mostly true,8646,1
1252745751454206,right,Freedom Daily,link,no factual content,6769,1
1252747661454015,right,Freedom Daily,link,mostly true,7278,1
1252748414787273,right,Freedom Daily,link,no factual content,608,1
1252765571452224,right,Freedom Daily,link,mostly true,1397,1
1252748814787233,right,Freedom Daily,link,mostly true,325,1
1252756021453179,right,Freedom Daily,link,mostly true,1143,1
1252759804786134,right,Freedom Daily,link,mostly true,11754,1
1252763278119120,right,Freedom Daily,link,mixture of true and false,367,1
1253280291400752,right,Freedom Daily,link,mixture of true and false,3725,1
1253393644722750,right,Freedom Daily,link,mixture of true and false,312,1
1253422501386531,right,Freedom Daily,link,mostly false,591,1
1253422688053179,right,Freedom Daily,link,mostly true,908,1
1253478711380910,right,Freedom Daily,link,mostly false,267,1
1253505041378277,right,Freedom Daily,link,mostly false,202,1
1253571211371660,right,Freedom Daily,link,mixture of true and false,732,1
1253626604699454,right,Freedom Daily,link,mostly true,611,1
1253646368030811,right,Freedom Daily,link,mostly false,3616,1
1253659874696127,right,Freedom Daily,link,mostly true,209,1
1253661748029273,right,Freedom Daily,link,mostly true,329,1
1244975748928810,left,Occupy Democrats,link,mostly true,9144,1
1245155205577531,left,Occupy Democrats,photo,mostly true,26696,1
1245466285546423,left,Occupy Democrats,video,no factual content,121577,1
1245576782202040,left,Occupy Democrats,link,mostly true,447,1
1245619572197761,left,Occupy Democrats,link,mostly true,17330,1
1245652818861103,left,Occupy Democrats,photo,mostly true,7122,1
1245663435526708,left,Occupy Democrats,link,mostly true,14207,1
1245683785524673,left,Occupy Democrats,photo,no factual content,32189,1
1245696502190068,left,Occupy Democrats,photo,no factual content,12984,1
1245723568854028,left,Occupy Democrats,link,mixture of true and false,2007,1
1245754342184284,left,Occupy Democrats,link,mixture of true and false,5207,1
1245766898849695,left,Occupy Democrats,link,mixture of true and false,33482,1
1245799002179818,left,Occupy Democrats,link,mostly true,3812,1
1245835812176137,left,Occupy Democrats,video,mostly true,63291,1
1245867855506266,left,Occupy Democrats,link,mostly true,2460,1
1245884872171231,left,Occupy Democrats,link,mostly true,7338,1
1245894178836967,left,Occupy Democrats,photo,mixture of true and false,46108,1
1245903222169396,left,Occupy Democrats,link,mostly true,3910,1
1246006625492389,left,Occupy Democrats,video,mostly true,10093,1
1245781955514856,left,Occupy Democrats,photo,mostly true,46081,1
1245902942169424,left,Occupy Democrats,photo,mostly true,12646,1
1245904742169244,left,Occupy Democrats,photo,no factual content,18396,1
1245912415501810,left,Occupy Democrats,photo,mostly true,31723,1
1246059202153798,left,Occupy Democrats,link,mixture of true and false,21884,1
1246082085484843,left,Occupy Democrats,link,mixture of true and false,1204,1
1246088545484197,left,Occupy Democrats,link,mixture of true and false,10654,1
1246101198816265,left,Occupy Democrats,link,mixture of true and false,3813,1
1246126732147045,left,Occupy Democrats,link,mixture of true and false,16922,1
1246148605478191,left,Occupy Democrats,photo,no factual content,1,0
1246535718772813,left,Occupy Democrats,photo,no factual content,8188,1
1246555162104202,left,Occupy Democrats,link,mostly true,3151,1
1246599022099816,left,Occupy Democrats,link,mixture of true and false,16599,1
1246603892099329,left,Occupy Democrats,photo,no factual content,10931,1
1246629568763428,left,Occupy Democrats,link,mostly true,2761,1
1246643122095406,left,Occupy Democrats,photo,mostly true,31014,1
1246648265428225,left,Occupy Democrats,photo,mostly true,41515,1
1246661678760217,left,Occupy Democrats,video,mostly true,27749,1
1246675775425474,left,Occupy Democrats,video,mixture of true and false,347294,1
1246718015421250,left,Occupy Democrats,link,mostly true,8261,1
1246725472087171,left,Occupy Democrats,photo,mostly true,15848,1
1246732282086490,left,Occupy Democrats,link,mostly true,10477,1
1246739995419052,left,Occupy Democrats,link,mixture of true and false,13073,1
1246757028750682,left,Occupy Democrats,photo,mostly true,4176,1
1246796208746764,left,Occupy Democrats,link,mostly true,13850,1
1246856372074081,left,Occupy Democrats,link,mostly true,14910,1
1246907302068988,left,Occupy Democrats,video,no factual content,5,0
1247033108723074,left,Occupy Democrats,link,mixture of true and false,17046,1
1247047185388333,left,Occupy Democrats,link,mostly true,3258,1
1247104542049264,left,Occupy Democrats,link,mostly true,3853,1
1246793508747034,left,Occupy Democrats,photo,mostly true,21621,1
1247448632014855,left,Occupy Democrats,video,no factual content,1088995,1
1247555975337454,left,Occupy Democrats,video,mostly true,25546,1
1247571215335930,left,Occupy Democrats,link,mostly true,3951,1
1247579028668482,left,Occupy Democrats,link,mostly true,6914,1
1247582008668184,left,Occupy Democrats,photo,no factual content,1,0
1247597115333340,left,Occupy Democrats,video,no factual content,36725,1
1247598098666575,left,Occupy Democrats,link,mostly true,3702,1
1247672321992486,left,Occupy Democrats,video,no factual content,179960,1
1247701661989552,left,Occupy Democrats,link,mostly true,32013,1
1247756578650727,left,Occupy Democrats,photo,no factual content,36493,1
1247777691981949,left,Occupy Democrats,video,mixture of true and false,119516,1
1247814001978318,left,Occupy Democrats,link,mostly true,1086,1
1247818778644507,left,Occupy Democrats,link,mostly true,15352,1
1247825678643817,left,Occupy Democrats,link,mostly true,9560,1
1247839045309147,left,Occupy Democrats,link,mixture of true and false,2527,1
1247875138638871,left,Occupy Democrats,link,mostly true,10456,1
1247926135300438,left,Occupy Democrats,link,mostly true,297,1
1247936978632687,left,Occupy Democrats,link,mostly true,7987,1
1247976241962094,left,Occupy Democrats,photo,mostly false,1,0
1248417465251305,left,Occupy Democrats,link,mostly true,5641,1
1248454695247582,left,Occupy Democrats,photo,no factual content,27049,1
1248457978580587,left,Occupy Democrats,link,mostly true,6867,1
1248555601904158,left,Occupy Democrats,link,mixture of true and false,11036,1
1248606598565725,left,Occupy Democrats,link,mostly false,2343,1
1248628181896900,left,Occupy Democrats,video,mostly true,18741,1
1248635905229461,left,Occupy Democrats,video,mostly true,17773,1
1248672898559095,left,Occupy Democrats,link,mostly true,1593,1
1248714078554977,left,Occupy Democrats,video,mixture of true and false,874,1
1248746841885034,left,Occupy Democrats,link,mostly true,5217,1
1248758405217211,left,Occupy Democrats,video,mixture of true and false,9854,1
1248762311883487,left,Occupy Democrats,link,mostly true,7997,1
1248773611882357,left,Occupy Democrats,video,mostly true,70418,1
1248782208548164,left,Occupy Democrats,link,mostly true,2106,1
1248782888548096,left,Occupy Democrats,link,mostly true,899,1
1248868088539576,left,Occupy Democrats,link,mixture of true and false,5881,1
1248900688536316,left,Occupy Democrats,link,mostly true,2005,1
1248473691912349,left,Occupy Democrats,photo,no factual content,13587,1
1248493041910414,left,Occupy Democrats,photo,no factual content,25452,1
1248526781907040,left,Occupy Democrats,photo,mostly false,22075,1
1248555121904206,left,Occupy Democrats,photo,mostly true,8855,1
1248608988565486,left,Occupy Democrats,photo,no factual content,18056,1
1248626551897063,left,Occupy Democrats,photo,mostly true,12359,1
1248647758561609,left,Occupy Democrats,photo,no factual content,20383,1
1248992715193780,left,Occupy Democrats,link,mostly true,688,1
1249620025131049,left,Occupy Democrats,link,mostly false,17635,1
1249673545125697,left,Occupy Democrats,link,mostly true,1125,1
1249702155122836,left,Occupy Democrats,photo,no factual content,24386,1
1249740458452339,left,Occupy Democrats,video,no factual content,302005,1
1249753408451044,left,Occupy Democrats,link,mostly false,11931,1
1249798528446532,left,Occupy Democrats,link,mostly true,4714,1
1249815455111506,left,Occupy Democrats,photo,mostly true,40772,1
1249822718444113,left,Occupy Democrats,photo,no factual content,30296,1
1249861458440239,left,Occupy Democrats,link,mostly false,2593,1
1249875528438832,left,Occupy Democrats,link,mostly true,3221,1
1249881725104879,left,Occupy Democrats,link,mostly true,772,1
1249897058436679,left,Occupy Democrats,link,mostly true,10632,1
1249898211769897,left,Occupy Democrats,photo,no factual content,1,0
1249908961768822,left,Occupy Democrats,video,no factual content,44377,1
1249949455098106,left,Occupy Democrats,link,mixture of true and false,3640,1
1249977691761949,left,Occupy Democrats,link,mixture of true and false,6328,1
1250043525088699,left,Occupy Democrats,photo,no factual content,43412,1
1250059701753748,left,Occupy Democrats,photo,no factual content,33806,1
1250119471747771,left,Occupy Democrats,link,mostly true,8507,1
1252508834842168,left,Occupy Democrats,video,mostly true,51931,1
1252535468172838,left,Occupy Democrats,link,mostly true,2778,1
1252609268165458,left,Occupy Democrats,link,mostly true,2401,1
1252629544830097,left,Occupy Democrats,link,mixture of true and false,14507,1
1252670108159374,left,Occupy Democrats,photo,no factual content,47436,1
1252671111492607,left,Occupy Democrats,photo,no factual content,17487,1
1252671418159243,left,Occupy Democrats,photo,mostly true,18363,1
1252678871491831,left,Occupy Democrats,link,mostly false,28254,1
1252693114823740,left,Occupy Democrats,photo,no factual content,20276,1
1252701491489569,left,Occupy Democrats,link,mostly true,4294,1
1252720634820988,left,Occupy Democrats,photo,mixture of true and false,12626,1
1252737651485953,left,Occupy Democrats,link,mostly true,3207,1
1252757754817276,left,Occupy Democrats,link,mostly true,4421,1
1252783344814717,left,Occupy Democrats,link,mostly true,799,1
1252823384810713,left,Occupy Democrats,video,no factual content,246246,1
1252862001473518,left,Occupy Democrats,photo,no factual content,9912,1
1252876628138722,left,Occupy Democrats,photo,no factual content,11167,1
1252884128137972,left,Occupy Democrats,photo,mostly true,4247,1
1252892884803763,left,Occupy Democrats,photo,mostly true,61587,1
1252897674803284,left,Occupy Democrats,photo,mostly true,82192,1
1252909224802129,left,Occupy Democrats,video,mostly true,5988,1
1252914154801636,left,Occupy Democrats,video,mostly true,4318,1
1252935244799527,left,Occupy Democrats,video,mostly true,15067,1
1252942604798791,left,Occupy Democrats,link,mostly true,1802,1
1252944911465227,left,Occupy Democrats,video,mostly true,17665,1
1252952691464449,left,Occupy Democrats,photo,mostly true,11586,1
1252963304796721,left,Occupy Democrats,link,mostly true,2083,1
1252970768129308,left,Occupy Democrats,photo,no factual content,12719,1
1252978291461889,left,Occupy Democrats,photo,mostly true,33457,1
1252979931461725,left,Occupy Democrats,photo,no factual content,5,0
1252992964793755,left,Occupy Democrats,link,mostly true,1623,1
1253004251459293,left,Occupy Democrats,photo,mostly true,4573,1
1253009208125464,left,Occupy Democrats,photo,mostly true,6084,1
1253016078124777,left,Occupy Democrats,link,mixture of true and false,3367,1
1253020621457656,left,Occupy Democrats,video,mostly true,2307,1
1253027368123648,left,Occupy Democrats,photo,mostly true,26036,1
1253046604788391,left,Occupy Democrats,photo,no factual content,18407,1
1253051678121217,left,Occupy Democrats,link,mostly true,7755,1
1253052404787811,left,Occupy Democrats,link,mostly true,1063,1
1253063154786736,left,Occupy Democrats,photo,no factual content,34116,1
1253073828119002,left,Occupy Democrats,photo,mostly true,18787,1
1253083338118051,left,Occupy Democrats,link,no factual content,7198,1
1253085614784490,left,Occupy Democrats,link,mostly true,1644,1
1253099444783107,left,Occupy Democrats,photo,no factual content,15453,1
1253105088115876,left,Occupy Democrats,link,mostly true,3518,1
1252672244825827,left,Occupy Democrats,photo,no factual content,23304,1
1252909354802116,left,Occupy Democrats,photo,no factual content,13988,1
1253108748115510,left,Occupy Democrats,photo,no factual content,112441,1
1253115114781540,left,Occupy Democrats,photo,no factual content,18294,1
1253131941446524,left,Occupy Democrats,photo,no factual content,19481,1
1253135924779459,left,Occupy Democrats,link,mostly true,942,1
1253137848112600,left,Occupy Democrats,photo,no factual content,14302,1
1253151444777907,left,Occupy Democrats,photo,no factual content,261962,1
1253171768109208,left,Occupy Democrats,link,mixture of true and false,8404,1
1253182268108158,left,Occupy Democrats,photo,no factual content,6,0
1253200038106381,left,Occupy Democrats,photo,no factual content,5030,1
1253224401437278,left,Occupy Democrats,link,mixture of true and false,1166,1
1253228411436877,left,Occupy Democrats,photo,no factual content,14273,1
1253239891435729,left,Occupy Democrats,photo,no factual content,24356,1
1253259148100470,left,Occupy Democrats,photo,no factual content,12361,1
1253262431433475,left,Occupy Democrats,photo,no factual content,58940,1
1253266704766381,left,Occupy Democrats,link,mixture of true and false,10975,1
1253276448098740,left,Occupy Democrats,link,mixture of true and false,3483,1
1253282391431479,left,Occupy Democrats,link,mostly true,22675,1
1253304291429289,left,Occupy Democrats,video,mostly true,322630,1
1253317551427963,left,Occupy Democrats,photo,mostly true,10303,1
1253338024759249,left,Occupy Democrats,link,mostly true,10269,1
1253359101423808,left,Occupy Democrats,video,no factual content,11653,1
1253678231391895,left,Occupy Democrats,photo,no factual content,34023,1
1253708524722199,left,Occupy Democrats,photo,no factual content,7598,1
1253773368049048,left,Occupy Democrats,link,mostly true,2678,1
1253870401372678,left,Occupy Democrats,video,no factual content,32230,1
1253880764704975,left,Occupy Democrats,video,mostly true,2,0
1253886858037699,left,Occupy Democrats,photo,no factual content,12376,1
1253904648035920,left,Occupy Democrats,video,mixture of true and false,76113,1
1253913924701659,left,Occupy Democrats,video,no factual content,34676,1
1253921808034204,left,Occupy Democrats,photo,no factual content,10799,1
1253931548033230,left,Occupy Democrats,video,no factual content,8670,1
1253989474694104,left,Occupy Democrats,video,no factual content,4911,1
1254000264693025,left,Occupy Democrats,link,mostly false,5541,1
1254011831358535,left,Occupy Democrats,link,mixture of true and false,1225,1
1254110944681957,left,Occupy Democrats,link,mixture of true and false,7540,1
1254114411348277,left,Occupy Democrats,link,mixture of true and false,11923,1
1254200998006285,left,Occupy Democrats,link,mostly false,5054,1
1254206008005784,left,Occupy Democrats,link,mostly true,15508,1
1254256018000783,left,Occupy Democrats,link,mixture of true and false,12897,1
1254275901332128,left,Occupy Democrats,video,no factual content,4891,1
1254326541327064,left,Occupy Democrats,link,mostly true,12212,1
10153840261811680,mainstream,Politico,link,mostly true,47,0
10153840402091680,mainstream,Politico,link,mostly true,10,0
10153840562681680,mainstream,Politico,link,mostly true,25,0
10153840763316680,mainstream,Politico,link,mostly true,92,0
10153840772606680,mainstream,Politico,link,mostly true,163,1
10153840786006680,mainstream,Politico,link,mostly true,36,0
10153840797346680,mainstream,Politico,link,mostly true,6,0
10153840829921680,mainstream,Politico,link,mostly true,5,0
10153840851661680,mainstream,Politico,link,mostly true,4,0
10153840889606680,mainstream,Politico,link,mostly true,26,0
10153840910511680,mainstream,Politico,link,mostly true,27,0
10153840981211680,mainstream,Politico,link,mostly true,18,0
10153841027911680,mainstream,Politico,link,mostly true,268,1
10153841079491680,mainstream,Politico,link,mostly true,35,0
10153841127811680,mainstream,Politico,link,mostly true,18,0
10153841193386680,mainstream,Politico,link,mostly true,10,0
10153841231561680,mainstream,Politico,video,mostly true,85,0
10153841233376680,mainstream,Politico,link,mostly true,8,0
10153841243716680,mainstream,Politico,video,mostly true,138,1
10153841267151680,mainstream,Politico,video,mostly true,591,1
10153841286046680,mainstream,Politico,link,mostly true,154,1
10153841319486680,mainstream,Politico,link,mostly true,12,0
10153841356206680,mainstream,Politico,link,mostly true,13,0
10153841391646680,mainstream,Politico,video,mostly true,18,0
10153841400221680,mainstream,Politico,link,mostly true,10,0
10153841432376680,mainstream,Politico,link,mostly true,80,0
10153841493231680,mainstream,Politico,link,mostly true,24,0
10153841546621680,mainstream,Politico,link,mostly true,28,0
10153841552141680,mainstream,Politico,video,mostly true,243,1
10153841614176680,mainstream,Politico,video,mostly true,68,0
10153841618796680,mainstream,Politico,link,mostly true,5,0
10153841655851680,mainstream,Politico,link,mostly true,200,1
10153841692096680,mainstream,Politico,link,mostly true,205,1
10153841760176680,mainstream,Politico,link,mostly true,1,0
10153841773311680,mainstream,Politico,photo,mostly true,260,1
10153841788741680,mainstream,Politico,link,mostly true,35,0
10153841823211680,mainstream,Politico,link,mostly true,446,1
10153841860701680,mainstream,Politico,link,mostly true,8,0
10153841890571680,mainstream,Politico,link,mostly true,41,0
10153841929731680,mainstream,Politico,link,mostly true,704,1
10153841957371680,mainstream,Politico,link,mostly true,8,0
10153841964336680,mainstream,Politico,link,mostly true,49,0
10153842020851680,mainstream,Politico,link,mostly true,72,0
10153842037026680,mainstream,Politico,video,mostly true,80,0
10153842042436680,mainstream,Politico,video,mostly true,50,0
10153842058606680,mainstream,Politico,link,mostly true,35,0
10153842065926680,mainstream,Politico,link,mostly true,40,0
10153842081151680,mainstream,Politico,video,mostly true,19,0
10153842099096680,mainstream,Politico,link,mostly true,11,0
10153842132046680,mainstream,Politico,link,mostly true,74,0
10153842182131680,mainstream,Politico,link,mostly true,18,0
10153842216156680,mainstream,Politico,link,mostly true,44,0
10153842249791680,mainstream,Politico,link,mostly true,114,1
10153842305311680,mainstream,Politico,link,mostly true,40,0
10153842334111680,mainstream,Politico,link,mostly true,46,0
10153842358101680,mainstream,Politico,link,mostly true,6,0
10153842379711680,mainstream,Politico,link,mostly true,27,0
10153842406986680,mainstream,Politico,link,mostly true,11,0
10153842435796680,mainstream,Politico,link,mostly true,11,0
10153842479576680,mainstream,Politico,link,mostly true,19,0
10153842559516680,mainstream,Politico,link,mostly true,18,0
10153842606101680,mainstream,Politico,link,mostly true,10,0
10153842678531680,mainstream,Politico,link,mostly true,15,0
10153842821881680,mainstream,Politico,link,mixture of true and false,14560,1
10153842861371680,mainstream,Politico,link,mostly true,371,1
10153842873226680,mainstream,Politico,link,mostly true,32,0
10153842918621680,mainstream,Politico,link,mostly true,45,0
10153843021046680,mainstream,Politico,link,mixture of true and false,90,0
10153843180546680,mainstream,Politico,link,mostly true,12,0
10153843366721680,mainstream,Politico,link,mostly true,15,0
10153843387416680,mainstream,Politico,link,mostly true,13,0
10153843408101680,mainstream,Politico,text,mostly true,2,0
10153843427576680,mainstream,Politico,link,mostly true,4,0
10153843446956680,mainstream,Politico,link,mostly true,5,0
10153843467631680,mainstream,Politico,link,mostly true,24,0
10153843499996680,mainstream,Politico,link,mostly true,1222,1
10153843504401680,mainstream,Politico,link,mostly true,9,0
10153843554316680,mainstream,Politico,link,mostly true,9,0
10153843596476680,mainstream,Politico,link,mostly true,214,1
10153843648936680,mainstream,Politico,link,mostly true,38,0
10153843711636680,mainstream,Politico,link,mostly true,28,0
10153843759946680,mainstream,Politico,link,mostly true,18,0
10153843791081680,mainstream,Politico,link,mostly true,1230,1
10153843826016680,mainstream,Politico,link,mostly true,41,0
10153843866111680,mainstream,Politico,link,mostly true,18,0
10153843878971680,mainstream,Politico,video,mostly true,12,0
10153843885466680,mainstream,Politico,video,mostly true,70,0
10153843896676680,mainstream,Politico,video,mostly true,31,0
10153843903451680,mainstream,Politico,link,mostly true,20,0
10153843909176680,mainstream,Politico,video,mostly true,31,0
10153843920036680,mainstream,Politico,video,mostly true,13,0
10153843941166680,mainstream,Politico,link,mostly true,57,0
10153843945641680,mainstream,Politico,link,mostly true,15,0
10153843957006680,mainstream,Politico,video,mostly true,7,0
10153843969726680,mainstream,Politico,video,mostly true,154,1
10153843983636680,mainstream,Politico,link,mostly true,76,0
10153844010846680,mainstream,Politico,link,mostly true,80,0
10153844039931680,mainstream,Politico,link,mostly true,27,0
10153844060536680,mainstream,Politico,link,mostly true,180,1
10153844101236680,mainstream,Politico,link,mostly true,78,0
10153844168046680,mainstream,Politico,link,mostly true,214,1
10153844234911680,mainstream,Politico,link,mostly true,64,0
10153844304521680,mainstream,Politico,link,mostly true,170,1
10153844312086680,mainstream,Politico,video,mostly true,50,0
10153844358536680,mainstream,Politico,link,mostly true,75,0
10153844396341680,mainstream,Politico,link,mostly true,48,0
10153844429351680,mainstream,Politico,link,mostly true,78,0
10153844472611680,mainstream,Politico,link,mostly true,82,0
10153844506581680,mainstream,Politico,link,mostly true,74,0
10153844548621680,mainstream,Politico,link,mostly true,26,0
10153844585616680,mainstream,Politico,link,mostly true,803,1
10153844618446680,mainstream,Politico,link,mostly true,610,1
10153844659956680,mainstream,Politico,link,mostly true,3,0
10153844699611680,mainstream,Politico,link,mostly true,25,0
10153844741636680,mainstream,Politico,link,mostly true,1,0
10153844773411680,mainstream,Politico,link,mostly true,5,0
10153844805786680,mainstream,Politico,link,mostly true,4,0
10153844834326680,mainstream,Politico,link,mostly true,33,0
10153844870961680,mainstream,Politico,link,mostly true,24,0
10153844895091680,mainstream,Politico,link,mostly true,39,0
10153844918141680,mainstream,Politico,link,mostly true,3,0
10153844940006680,mainstream,Politico,link,mostly true,164,1
